mfcc,scem,scom,srom,sbwm,tempo,rmse,Fourier1,Fourier2,Fourier3,Fourier4,Fourier5,Fourier6,Fourier7,Fourier8,Fourier9,Fourier10,Fourier11,Fourier12,Fourier13,Fourier14,Fourier15,Fourier16,Fourier17,Fourier18,Fourier19,Fourier20,Fourier21,Fourier22,Fourier23,Fourier24,Fourier25,Fourier26,Fourier27,Fourier28,Fourier29,Fourier30,Fourier31,Fourier32,momento
-14.789252444398556,1307.7123301006413,22.329178190937647,2490.1123046875,941.8699147281519,117.1875,0.0291251540184021,0.10535615228582174,0.05935329473417902,0.4750776099739378,0.32633152107096386,0.3687641535838882,0.08926373848485386,0.11483469540910361,0.0760915112765356,0.040704609870538554,0.09196446231753806,0.03918453381064668,0.02059287379087246,0.004712242471907876,0.016715162105914012,0.037124221215616794,0.03230493717414715,0.0005076742963865399,0.03230493717414714,0.03712422121561682,0.016715162105914,0.004712242471907869,0.02059287379087244,0.039184533810646655,0.09196446231753805,0.040704609870538554,0.07609151127653563,0.11483469540910364,0.08926373848485387,0.3687641535838882,0.3263315210709639,0.4750776099739378,0.05935329473417902,Lavadora
-2.99681316643804,1181.17766082575,33.46414787538059,3242.1875,1190.2819663501894,120.0,0.08573125302791595,0.12179069919511676,0.4942624760643878,1.742386715651373,0.8689775184221074,0.26017671398605186,0.30681233347713643,0.1294707696442961,0.212938972833356,0.15954470110831112,0.06619657242716036,0.07661439787039961,0.1278712813976649,0.22640014636111785,0.5669571643518434,0.1583443836490443,0.1530166152388348,0.1195802572183311,0.1530166152388348,0.15834438364904438,0.5669571643518434,0.22640014636111788,0.1278712813976649,0.07661439787039967,0.06619657242716036,0.15954470110831112,0.21293897283335603,0.12947076964429619,0.30681233347713643,0.26017671398605186,0.8689775184221074,1.742386715651373,0.4942624760643877,Microondas
-2.8072769010420857,1409.4955958672413,23.275812741521968,2779.78515625,1055.7632278427013,133.92857142857142,0.09670285880565643,0.7766701004002243,0.48256462112747717,0.6189994937383475,0.5913885534524229,0.24838950924678244,0.06716094963967963,0.09583528096498103,0.08978162225431248,0.056999959567145674,0.04365728320531983,0.23758158904097,0.12623997955890776,0.19160940772703527,0.23811760666548207,0.23098541029354966,0.05205365026014851,6.513623520731926e-05,0.05205365026014856,0.23098541029354966,0.23811760666548207,0.1916094077270353,0.12623997955890773,0.23758158904097,0.04365728320531983,0.056999959567145674,0.08978162225431247,0.095835280964981,0.06716094963967961,0.24838950924678246,0.5913885534524229,0.6189994937383475,0.48256462112747717,Aspiradora
-16.530776222549218,707.4609761006427,23.874834878772056,747.314453125,440.63755099474463,133.92857142857142,0.017682742327451706,0.10180628497619182,0.12089167684767409,0.5295419650368384,0.2421667043580369,0.09180485568795799,0.05677739286187992,0.04535214192957744,0.034487774638342704,0.029981580554096374,0.024369981038300875,0.02336431610977009,0.019847309180054982,0.01820153626698442,0.015442294481960479,0.01585883321360945,0.01636268436727635,0.011732058017514646,0.016362684367276364,0.015858833213609407,0.015442294481960495,0.01820153626698441,0.019847309180054992,0.0233643161097701,0.024369981038300865,0.029981580554096374,0.03448777463834269,0.045352141929577455,0.05677739286187993,0.09180485568795799,0.2421667043580369,0.5295419650368384,0.12089167684767407,Timbre
-4.882841681726656,1925.2346690141594,19.53813174717152,3061.6455078125,968.0232023463432,133.92857142857142,0.03814823180437088,0.09654953978315461,0.04381473428427302,0.22431451331863073,0.17372971820595084,0.042967077808164146,0.35469193797484,0.15559781561150027,0.2875875769399989,0.2902336168945927,0.20000327186666128,0.17158263992170872,0.15543036154600032,0.12337108102778903,0.0769877464071675,0.13043527289019466,0.030730230096094255,0.04300899240479339,0.03073023009609425,0.13043527289019466,0.07698774640716752,0.12337108102778903,0.15543036154600035,0.17158263992170872,0.20000327186666125,0.2902336168945927,0.2875875769399989,0.15559781561150027,0.35469193797484,0.04296707780816416,0.17372971820595087,0.22431451331863073,0.04381473428427303,Ducha
-6.796183893252592,2078.7855222156345,22.167782093750986,3119.9951171875,936.742805836624,133.92857142857142,0.0540519542992115,0.014906296040862799,0.1441542469382697,0.09610447787801657,0.15661160083392892,0.5486691610452473,0.18885680609028874,0.07409434360664938,0.24815164649651417,0.32431002970406675,0.2828491500416591,0.6166512031085362,0.6021589463019894,0.27577401681999836,0.38435409271190246,0.010515076480030802,0.17832509232775978,0.05784368189051747,0.17832509232775978,0.01051507648003083,0.3843540927119025,0.2757740168199983,0.6021589463019894,0.6166512031085363,0.28284915004165906,0.32431002970406675,0.2481516464965141,0.07409434360664933,0.18885680609028874,0.5486691610452472,0.15661160083392886,0.09610447787801653,0.14415424693826964,Afeitadora
1.288484897425178,551.6577524685551,24.91791646730573,1126.3427734375,747.6889059637028,133.92857142857142,0.25338369607925415,0.8763712071813643,1.6961911117906512,0.614187858558967,0.062018178184287065,0.1683591537909643,0.29701044190887943,0.05918981626390484,0.12127617763267616,0.033599945259843014,0.08987398574532536,0.09570347098542467,0.02721755640401691,0.08631436452685941,0.05013038562644228,0.015149693356832802,0.12795566245335588,0.1031613009981811,0.12795566245335588,0.015149693356832774,0.05013038562644235,0.08631436452685941,0.02721755640401685,0.0957034709854247,0.0898739857453254,0.033599945259843014,0.1212761776326762,0.05918981626390486,0.29701044190887943,0.1683591537909643,0.0620181781842871,0.614187858558967,1.6961911117906512,Microondas
6.713828392312919,362.7013377545708,18.92750520986585,734.7412109375,629.2284930734052,133.92857142857142,0.1806853860616684,7.314980320632458,1.1557791266739472,0.18654730474555936,0.3094359892259852,0.31208545363007256,0.09659348985004355,0.0535871633746994,0.14187168505799194,0.13777745446887035,0.14550309903962644,0.07196788649739916,0.10166114179393533,0.08523003496442823,0.07955924214266408,0.09778904467055664,0.09814951273768883,0.08302391320466995,0.09814951273768885,0.09778904467055664,0.07955924214266405,0.08523003496442821,0.10166114179393532,0.07196788649739916,0.14550309903962647,0.13777745446887035,0.14187168505799186,0.0535871633746994,0.09659348985004355,0.31208545363007256,0.3094359892259851,0.18654730474555936,1.1557791266739472,Aire_acondicionado
-56.568542494923804,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Telefono
-9.223480890202712,1397.379219425053,18.783527255312066,2986.328125,1206.6531375687725,117.1875,0.00987011194229126,0.09595515683759004,0.020056184637569974,0.009168244705907613,0.001924281633848954,0.0048709282524911955,0.000887248124967675,0.004863511411505295,0.002464919760619372,0.002945951883104196,0.0011951713766514922,0.007472586637971514,0.002335336484791561,0.0010290731398939568,0.0022563867376212744,0.0029567284348154133,0.0006295353232688026,0.000533823505975306,0.0006295353232687994,0.0029567284348154133,0.0022563867376212735,0.001029073139893957,0.002335336484791561,0.007472586637971515,0.0011951713766514924,0.002945951883104196,0.002464919760619372,0.004863511411505294,0.000887248124967675,0.0048709282524911955,0.0019242816338489537,0.009168244705907613,0.020056184637569974,Tecleo
-13.79177945375748,1983.0462934949207,18.644889712661108,3025.634765625,952.794578054494,117.1875,0.020069625228643417,0.020742956723552197,0.04202411435908585,0.021958805105076078,0.010174941831409995,0.037261075002330155,0.03574819555280065,0.06099985783821071,0.02186047677115602,0.02131556521474002,0.03960817654703472,0.08638067174570048,0.038799308789611936,0.06118258994984096,0.056783678079901236,0.024554753071438517,0.02260397574661783,0.010710029455367476,0.02260397574661783,0.024554753071438524,0.056783678079901236,0.06118258994984096,0.038799308789611936,0.08638067174570048,0.03960817654703472,0.02131556521474002,0.021860476771156025,0.0609998578382107,0.03574819555280064,0.037261075002330155,0.010174941831410001,0.02195880510507608,0.042024114359085846,Tecleo
-13.015275426805482,1541.7799196336382,20.191587354911633,2789.9169921875,1001.6403009528487,133.92857142857142,0.14436429738998413,0.6181462209497113,0.9666421358463313,1.3800936153549273,1.4473910024039351,0.2266310877553021,0.27709888682022626,0.4352138918616432,1.0336624346608498,0.45811769043818107,0.3177351556850602,0.7215376651323787,0.39179348666448477,0.4891059583908357,0.4508080743423959,0.25542635016181037,0.29522589024144963,0.0386658713396173,0.29522589024144963,0.25542635016181037,0.45080807434239584,0.4891059583908357,0.3917934866644848,0.7215376651323787,0.31773515568506006,0.45811769043818107,1.0336624346608498,0.43521389186164333,0.2770988868202263,0.22663108775530214,1.4473910024039351,1.3800936153549273,0.9666421358463312,Secador_pelo
-0.3456970135845954,997.2227884820031,20.688529885064547,2001.5869140625,863.553030647163,133.92857142857142,0.17738783359527588,0.3007305096834898,2.520189375840574,2.1447657819458477,0.7739904848937834,0.6442236568705786,0.901266438863564,0.3746153356471671,0.5180665232378063,0.1626702476089501,0.29344381751672266,0.3095680093292884,0.319736208175971,0.2622358312652465,0.2626707244658088,0.04218884247203809,0.06317526871470844,0.054687460884451866,0.06317526871470852,0.04218884247203798,0.2626707244658088,0.2622358312652466,0.3197362081759709,0.3095680093292884,0.29344381751672244,0.1626702476089501,0.5180665232378064,0.374615335647167,0.901266438863564,0.6442236568705786,0.7739904848937835,2.1447657819458477,2.5201893758405736,Secador_pelo
-34.439808961515155,603.397280621635,24.76256953611017,939.8193359375,294.85931481272706,312.5,0.004982713609933853,0.15301427140366286,0.24505830622335792,0.12958316200470607,0.04008669329114643,0.1102036963091699,0.33189929132575235,0.026170165303424208,0.2788490249958918,0.1421699812717529,0.2791073525639683,0.04021822544580467,0.2647966954847757,0.28638684439332485,0.1741144845324164,0.2993989672531599,0.08252238443124847,0.023429658147506416,0.0825223844312485,0.2993989672531599,0.1741144845324164,0.28638684439332485,0.2647966954847757,0.04021822544580466,0.2791073525639683,0.1421699812717529,0.2788490249958918,0.02617016530342421,0.3318992913257524,0.11020369630916993,0.04008669329114645,0.12958316200470607,0.24505830622335795,Afeitadora
-13.810955994385381,1655.141378363631,22.65803514978437,2949.0966796875,990.9207996042938,133.92857142857142,0.12827755510807037,0.02375405590282753,0.1617629063729897,1.5016033246429707,1.4811378616834923,0.9194315400833754,0.24425052563573393,0.2783561130666341,0.5581905608876074,0.31256123540544556,0.18566689134897818,0.600964973448069,0.3432889619772409,0.31514396308467674,0.35555325948362726,0.2938035291575811,0.09550129114283841,0.05417159217176959,0.0955012911428385,0.29380352915758107,0.35555325948362737,0.31514396308467685,0.3432889619772409,0.600964973448069,0.18566689134897835,0.31256123540544556,0.5581905608876074,0.27835611306663394,0.24425052563573393,0.9194315400833755,1.4811378616834927,1.501603324642971,0.16176290637298965,Secador_pelo
-14.897708003320872,1823.06797276918,20.000717561234573,3120.9716796875,1066.071927677427,156.25,0.021137114614248276,0.09197505202610046,0.12456305733022482,0.1938122019721862,0.12970785157557566,0.07188826657116956,0.15827505453232557,0.08686046814597782,0.07214281497457471,0.14866413684277666,0.03964792729569236,0.038822351390625946,0.09385940619776834,0.10754251426476814,0.10272693901249053,0.20480633022407066,0.03812728587660908,0.01671860774513334,0.03812728587660909,0.2048063302240707,0.10272693901249054,0.10754251426476813,0.09385940619776834,0.03882235139062595,0.039647927295692366,0.14866413684277666,0.0721428149745747,0.08686046814597784,0.15827505453232554,0.07188826657116956,0.12970785157557566,0.19381220197218624,0.12456305733022482,Ducha
-13.394090482826144,1462.4076165725678,22.82561382117526,2743.65234375,986.0146945091692,133.92857142857142,0.13699141144752502,1.0156616405583918,0.9877322013736791,1.6853082578897767,0.5170656276224036,0.3175620678512235,0.4242883270295338,0.3144451645612549,0.5401314829237551,0.3666944370343476,0.17255642438710306,0.22639511897385814,0.4389185025082234,0.316480856753699,0.05444951852456544,0.2812382979859176,0.3772187580168616,0.09673391142860055,0.3772187580168615,0.28123829798591765,0.05444951852456546,0.316480856753699,0.4389185025082232,0.2263951189738582,0.1725564243871031,0.3666944370343476,0.540131482923755,0.3144451645612548,0.4242883270295339,0.3175620678512235,0.5170656276224035,1.6853082578897767,0.987732201373679,Secador_pelo
4.164228575649211,408.2280211801916,19.386394100426667,744.9951171875,428.7282403658807,133.92857142857142,0.13556018471717834,0.5487403023289517,1.4221640977222199,0.5720868927714009,0.25808158789902597,0.3783034756114562,0.18114618801694343,0.060845080313122156,0.058135045249108105,0.07301570498621884,0.04520560259310225,0.0330364725405223,0.03165677159547478,0.03155062481640062,0.020409943252817257,0.022880603108111172,0.012724793158346981,0.00983107730280608,0.012724793158347094,0.022880603108111165,0.020409943252817298,0.03155062481640063,0.03165677159547473,0.03303647254052231,0.04520560259310219,0.07301570498621884,0.05813504524910811,0.06084508031312217,0.18114618801694343,0.37830347561145616,0.25808158789902597,0.5720868927714009,1.4221640977222199,Aire_acondicionado
-9.07634472674944,1846.3284023712386,22.609914436959155,3283.447265625,1065.3194858443796,133.92857142857142,0.18255290389060974,0.10937126679345965,0.4586072992078249,3.4518456795707633,0.7602639995715939,0.5799971474523048,0.14280752980808284,0.5309673284361425,1.5170719445734275,0.286755440578351,0.46881237136352766,1.2353865046836676,0.19296545800088652,0.1835135141551009,0.36053861239141394,0.8946673260806339,0.7475812520812198,0.23228938085958362,0.7475812520812196,0.8946673260806338,0.36053861239141394,0.18351351415510087,0.19296545800088657,1.2353865046836676,0.4688123713635276,0.286755440578351,1.5170719445734275,0.5309673284361425,0.14280752980808284,0.5799971474523048,0.7602639995715937,3.4518456795707633,0.45860729920782495,Aspiradora
-8.907475881886853,1869.3798342476184,22.591249488040425,3303.466796875,1060.9610382502997,117.1875,0.17781122028827667,0.06944687598843302,0.1736508228279721,3.1695394861120243,0.396664883326473,1.0165923409610438,0.8450292656586975,2.1533372345600736,0.27797153102394057,0.5652865214774296,1.1608096700655417,0.37720756008394396,0.4321284794905947,0.7910915510407281,0.522861843234709,0.5236706726328031,0.616353827677392,0.21137514031033788,0.616353827677392,0.5236706726328032,0.5228618432347089,0.7910915510407281,0.4321284794905948,0.37720756008394385,1.160809670065542,0.5652865214774296,0.2779715310239406,2.1533372345600736,0.8450292656586976,1.0165923409610438,0.3966648833264731,3.1695394861120243,0.17365082282797212,Aspiradora
