mfcc,scem,scom,srom,sbwm,tempo,rmse,momento_aux
8.4969892635448,712.8363536694077,20.288098381573807,821.1844388957367,1649.2037800059545,123.046875,0.22496812045574188,Lavadora
-0.5706719821502125,3331.769238222345,17.8514474879809,6729.850411470417,2802.2411314448864,123.046875,0.14287276566028595,Aspiradora
-33.519965609662144,3041.6524987236266,25.822744911911663,4911.56875362529,1606.2227097500408,135.99917763157896,0.013393702916800976,Ducha
4.767382653208193,1660.236818185871,18.63120505806186,4236.65771484375,2572.411616527641,120.0,0.1425442099571228,Lavadora
4.888658619014409,881.9127021103524,17.027613605403722,1765.3979095671405,1488.7003770688175,117.45383522727272,0.12879356741905212,Lavadora
-23.346293507329193,1438.849693177417,26.48560179275553,2792.646608994345,1240.8929156867482,135.99917763157896,0.06887959688901901,Cena
-35.44676226133193,2863.9568336461853,26.13335955430671,4890.5601412956785,1612.2091172282333,123.046875,0.010209470987319945,Ducha
-26.70526106775464,1528.9348124088092,27.58640922172389,2979.850581405888,1319.9320234719623,129.19921875,0.031473979353904724,Cena
8.550418492133868,697.5292430235977,20.285697274832888,804.5224360136311,1623.1565663213028,123.046875,0.2311188727617264,Lavadora
-11.062810286162897,3371.178156399864,17.764567753080293,6771.343045334252,2795.5372129448438,117.45383522727272,0.01676088757812977,Aspiradora
-24.283608903246826,1562.1452203434465,28.74462946739851,2989.8677675464037,1305.086764619752,103.359375,0.0741448923945427,Cena
-27.268780307659963,1458.2353272823932,26.560713569248232,2745.2335932968385,1254.4906898170125,135.99917763157896,0.024291984736919403,Cena
-26.69975853756011,1703.1268081887767,26.647379492237725,3241.146758537558,1372.1428707289576,112.34714673913044,0.0353463813662529,Cena
4.9601782933474965,1705.1212963017301,17.902462627219,4646.675382468097,2531.763024372299,117.45383522727272,0.2318499535322189,Lavadora
-26.130919161058102,1622.385218217166,26.12252270476809,3159.335574970997,1373.3700247958598,117.45383522727272,0.034895215183496475,Cena
-3.4187811286125553,3302.6969387127588,18.282672474484194,6736.9948384933305,2803.9050678482845,123.046875,0.08466340601444244,Aspiradora
4.671587592346628,885.0753202271408,16.966032839241162,1790.603248259861,1496.9546780334645,117.45383522727272,0.12669511139392853,Lavadora
-25.718732155471653,1872.392780331332,27.11941771611582,3422.5802321998262,1366.2958785401026,135.99917763157896,0.030310787260532383,Cena
-30.20216046474552,1491.0902661539599,25.373414942223267,2776.434255365429,1261.8819066183826,103.359375,0.019303258508443832,Cena
4.994113410604603,1696.2058452249967,18.015558517268406,4603.084385422709,2524.9203827542387,117.45383522727272,0.232268288731575,Lavadora
-33.78256752858418,2937.2497961329573,25.969048975502343,4825.985512434745,1597.8956113184827,117.45383522727272,0.012604037299752235,Ducha
4.791824375435789,883.7170538003917,16.982973762552053,1762.4002478792056,1494.1071779336373,117.45383522727272,0.126320481300354,Lavadora
3.3370283999400217,770.199415617475,19.011720194894814,1302.7088280343676,1339.2709710296124,129.19921875,0.1772155910730362,Lavadora
8.515756145355143,704.1923704793884,20.429508124956197,822.4834256271753,1637.3024015771375,123.046875,0.2277208864688873,Lavadora
-33.091799719950515,3061.224964432733,25.75819475297871,4935.5500471287705,1618.4455786662375,129.19921875,0.01429054234176874,Ducha
3.2517946397509823,748.0388478533954,18.732001460651507,1188.2481125833815,1265.4645549379266,129.19921875,0.16468217968940735,Lavadora
4.988348122981307,1698.5381162652081,17.87807582143414,4631.237424775232,2528.1235824592964,117.45383522727272,0.2319499105215073,Lavadora
4.925626125063489,881.578403273406,17.007158074214527,1767.6461558330914,1489.760166969462,117.45383522727272,0.12987147271633148,Lavadora
4.934093589332639,868.2939953024637,17.127978882002267,1727.3525866444315,1483.2886304421909,117.45383522727272,0.13484476506710052,Lavadora
-9.786513829757597,2797.1221454388906,18.32005466438652,5829.028093731874,2658.332718146732,123.046875,0.07556518167257309,Aspiradora
-10.03412303281826,2722.5983161844,18.440039426200553,5672.824939276392,2618.244463735677,123.046875,0.07428061962127687,Aspiradora
-26.56204966659868,1448.6373141721356,26.038192328369284,2752.053273636891,1255.7275500532367,107.666015625,0.03579957783222198,Cena
-0.6109933844105957,3226.309012039585,18.569463212344186,6666.749632939384,2810.283768374661,123.046875,0.1785220056772232,Aspiradora
8.507106775445326,714.408186209108,20.280305852768727,827.5294894685326,1650.701285590852,123.046875,0.2223772406578064,Lavadora
3.0955371515718686,782.7413060845863,18.78930820306692,1319.0211037195475,1333.5076467466224,129.19921875,0.1659490317106247,Lavadora
-1.8403489573212453,3326.721463992405,18.104754953736894,6765.09791681772,2813.218246401517,129.19921875,0.11200016736984253,Aspiradora
-9.65144231615749,2766.6990449340924,18.31127809812674,5777.718117840052,2639.8921740706264,123.046875,0.07457473129034042,Aspiradora
8.514649214452742,677.2414730117263,20.3984244157867,779.7667465741008,1591.3387088198847,123.046875,0.2337982505559921,Lavadora
4.987250615917208,1695.823637940471,17.897381564115783,4614.575421893126,2527.153384676026,117.45383522727272,0.2324748337268829,Lavadora
-23.626133288537122,1631.5404351651132,27.932636684271227,3137.927274416328,1340.8548234351276,135.99917763157896,0.07744100689888,Cena
5.4379143376566885,930.1956482304878,21.311463090370875,1341.3786638087295,1916.3396081508145,129.19921875,0.14718954265117645,Lavadora
4.9793597706986645,1701.7978768968826,17.919085313011127,4642.478656104989,2534.1663574075064,117.45383522727272,0.2297194898128509,Lavadora
-25.797082946884967,1567.6643130624884,27.74152781405796,2948.275211626305,1286.65671641644,117.45383522727272,0.041228700429201126,Cena
8.490904160480348,714.3845135633792,20.386515723431174,823.4826461898202,1652.1788811852948,123.046875,0.22371087968349454,Lavadora
4.9195089849117,1704.396622652988,17.950814089545666,4657.666808657193,2530.683532336583,117.45383522727272,0.2301139533519745,Lavadora
-33.92856336541081,2728.8866774416088,25.584955398277245,4690.840931337007,1632.1374432061834,117.45383522727272,0.011411115527153015,Ducha
-9.658041657131484,2743.8105265830677,18.421523993087828,5732.253582239705,2631.512027505965,123.046875,0.07445643097162248,Aspiradora
-27.967910796938227,1528.1350241140622,27.59492622062784,2906.183045424884,1271.864564951096,135.99917763157896,0.023514436557888985,Cena
-23.43982228522409,1669.4292894254716,28.425266076967826,3161.908567919809,1317.0763406249202,117.45383522727272,0.0985247939825058,Cena
-32.62651509108876,2763.8012090529073,25.70023836426285,4719.44361994272,1611.2139772471005,117.45383522727272,0.012182655744254587,Ducha
4.925821228739509,1705.4542176765115,17.91444118979018,4649.348297473173,2533.011462200527,117.45383522727272,0.2288034558296204,Lavadora
-0.6058663243404029,3124.595373863461,18.797983324884665,6473.200609955046,2768.6697669101427,129.19921875,0.1797056645154953,Aspiradora
-27.444424155295984,1829.9903041014331,27.15939379204864,3357.306148945041,1369.587761590043,135.99917763157896,0.03131930530071258,Cena
4.9989171125808785,1697.4569095693314,18.02041676681422,4624.117978266387,2527.494565878684,117.45383522727272,0.23240013420581815,Lavadora
-26.03241842680527,1609.2773983470815,26.827270848047213,2962.2642995033348,1266.4888249572748,135.99917763157896,0.04255182668566704,Cena
8.496857652743286,705.1460044783531,20.42644619230063,813.9400898165602,1634.1424738239898,117.45383522727272,0.22713273763656616,Lavadora
-25.71828830886455,1563.6728641976777,26.065294193888093,2976.328328922564,1296.71320454274,129.19921875,0.03574690967798233,Cena
3.2066518964400874,742.9043958859244,18.824687971341213,1209.031900286398,1277.8615090952815,123.046875,0.16994115710258484,Lavadora
2.7667797012724957,847.5814309749222,18.660763378690483,1447.121179850638,1352.4621641895535,123.046875,0.15106037259101868,Lavadora
-32.51083556747696,2936.1856766698493,25.743687470531526,4867.702970925174,1606.8881908029975,129.19921875,0.017085788771510124,Ducha
-0.5378239534564885,3332.89935527786,17.83926753826801,6709.9909027878475,2788.287997775556,129.19921875,0.1431470662355423,Aspiradora
-24.559989502034732,1863.9709709745887,27.008056875489824,3469.168890933149,1398.3436910016733,89.10290948275862,0.0524282306432724,Cena
3.832876098642791,708.3213830439197,18.795698587370072,1175.2832257830623,1274.3486660443941,129.19921875,0.19581115245819086,Lavadora
8.518908553596733,706.6220310849649,20.343496204327717,817.4373617858179,1637.920009221627,123.046875,0.22772929072380066,Lavadora
4.994140997771129,1694.9840799224935,17.931896670640217,4600.086723734774,2524.220116402522,117.45383522727272,0.23216211795806885,Lavadora
4.913508556685973,1695.7524518257999,18.01342719274098,4625.866614251015,2525.7372148015397,117.45383522727272,0.2296323478221893,Lavadora
8.536374554602396,682.4775343436876,20.305485719102737,786.9611346251451,1594.1828612311801,123.046875,0.23361676931381226,Lavadora
8.504630398763823,703.7325644012213,20.328827114706225,820.1102767908933,1637.1084490829141,123.046875,0.2270795851945877,Lavadora
-9.700285167690092,2764.2838808951037,18.36578642873151,5772.672053998695,2639.726786208621,123.046875,0.07452346384525299,Aspiradora
-32.442961328565175,2990.511830250965,26.30540841497495,4851.340734211863,1609.459556988274,123.046875,0.013609778136014938,Ducha
-0.4907564148117405,3304.585672759025,18.070019966665914,6742.66541518634,2804.911663868208,129.19921875,0.14625535905361176,Aspiradora
-0.6985664324269689,3279.519626100272,18.313946725000967,6701.847255202291,2802.706175922462,123.046875,0.15519896149635315,Aspiradora
4.713614116530287,884.4954560595463,16.99411930636753,1755.2058598281612,1495.5990317456715,117.45383522727272,0.1264214962720871,Lavadora
8.499995864147255,676.5100645505197,20.319896788080854,779.6668245178363,1589.5374888145138,123.046875,0.2330712974071503,Lavadora
4.505632273337962,898.5346144015933,16.985674943287876,1813.0857109193732,1504.8418471819434,117.45383522727272,0.12233065068721773,Lavadora
-24.81326439626938,1713.6930846970686,27.084723126685876,3316.6378720453886,1404.2837901707644,151.9990808823529,0.04635612294077873,Cena
4.013053413620561,716.1087212720454,18.905168843872186,1185.7750416908352,1277.3261971526629,117.45383522727272,0.2040122002363205,Lavadora
-25.67669495527186,1912.6666052289947,27.42996287328834,3472.366396733614,1395.1360293950895,112.34714673913044,0.03460564464330673,Cena
3.197015732559489,773.6593484230858,18.985218470223547,1273.3317434926046,1329.0234414272475,129.19921875,0.17405247688293454,Lavadora
4.913622231362821,1705.7806328446027,18.008626093454406,4650.39747906395,2534.87203100356,117.45383522727272,0.2285260707139969,Lavadora
4.9708379347632645,1699.4612266786678,17.989548850433113,4613.826006471143,2527.531882893966,117.45383522727272,0.23130790889263156,Lavadora
5.001546874677658,1703.8768662496673,18.000462588697328,4644.427136202146,2533.9655963481923,117.45383522727272,0.23285144567489624,Lavadora
3.3975215575766686,740.1584949485548,18.991519353696823,1178.3058679850635,1282.8952192174968,123.046875,0.1778886914253235,Lavadora
3.6087763411799214,721.2597371021158,18.60285153699488,1164.4167021642982,1244.1309082382033,117.45383522727272,0.1742846816778183,Lavadora
-24.051725108930892,1577.5388020913254,27.439684484653462,3018.2456315255217,1301.082195803806,123.046875,0.06142763048410416,Cena
4.751747056647,892.6685731653095,16.966677917419368,1807.989686049884,1501.9052483770654,117.45383522727272,0.12689241766929624,Lavadora
4.772304419911282,910.629624551888,16.981785389477878,1815.933489522912,1498.7628033604694,117.45383522727272,0.12258093059062958,Lavadora
-9.710151840344212,2779.3343272246448,18.43061845020134,5799.576067647912,2646.0730232881633,123.046875,0.07520949840545654,Aspiradora
-31.428979770193585,1851.6378538569281,27.80927146638637,3399.448276174594,1370.6496867917924,123.046875,0.01398212555795908,Cena
-9.649809282909526,2764.0201294876274,18.445435834415907,5772.372287829901,2637.261463193965,123.046875,0.07455786317586899,Aspiradora
8.496520994378331,717.9002151807969,20.350026136379388,831.4514301769142,1657.907615654584,123.046875,0.22237157821655276,Lavadora
3.1646437964708825,787.3767498498145,18.853048415581696,1303.6580875688805,1323.866183676866,117.45383522727272,0.16649289429187775,Lavadora
-0.6083610928923856,3148.4259130078544,18.64561254255685,6492.46058630003,2764.597625670598,123.046875,0.1651570200920105,Aspiradora
-0.41629129830551465,3181.350003805564,18.697354851711516,6627.105557116444,2809.8610533732085,123.046875,0.19555331766605374,Aspiradora
-25.334514804683828,1816.7540139624573,27.787916924363266,3366.0992898963173,1360.1694534783664,99.38401442307692,0.05768195167183876,Cena
2.614158832487995,808.9982208146637,18.23964217232294,1386.3935501558874,1395.6930491292887,129.19921875,0.15930157899856567,Lavadora
4.969173908097792,888.1181413237041,16.974551506626522,1756.2800219330047,1491.0193818919513,117.45383522727272,0.12712420523166654,Lavadora
-23.482794208853036,1614.3988501636895,27.526084441787308,3077.024781123115,1326.3557202546267,135.99917763157896,0.06631191074848175,Cena
4.999896714620675,1702.430825115425,17.983113837593226,4649.0235507903135,2531.1464396214164,117.45383522727272,0.2329062968492508,Lavadora
8.520902416424487,701.5744795092069,20.444451278954944,818.4116018343968,1635.0971285307098,123.046875,0.2283669114112854,Lavadora
5.013200049780209,1698.2831685997278,17.993178020660746,4631.2873858033645,2527.1010317463933,117.45383522727272,0.2315320372581482,Lavadora
3.723172382047792,721.5613336962897,18.87281142744913,1171.3862655887472,1264.4874657280172,123.046875,0.19426895678043365,Lavadora
-10.06985494962438,2752.6256177936625,18.52220537699905,5725.908531666908,2635.764136098489,123.046875,0.07513445615768433,Aspiradora
4.992920577695281,1696.1313307090186,18.003094146220754,4607.106248187355,2525.7093748164043,117.45383522727272,0.23148320615291595,Lavadora
8.220595226434746,751.3915886311888,20.268103163196876,889.9308136057133,1714.9119385047886,129.19921875,0.20730794966220856,Lavadora
4.636200715975054,896.2710618022162,17.075850402809355,1796.848376776392,1498.5944578305462,117.45383522727272,0.12768933176994324,Lavadora
-33.87762793894741,3036.667325005861,26.005210718800765,4925.333016875725,1616.4553674647302,112.34714673913044,0.01356884092092514,Ducha
4.945785390532441,1695.102552818737,17.96563844105215,4609.929046276827,2524.617083810893,117.45383522727272,0.2311020046472549,Lavadora
3.962721417628232,904.39423021229,18.405813642626367,1633.6506783823957,1410.261337468975,123.046875,0.16855840384960175,Lavadora
4.9450374394772485,1709.282104915774,18.00702822286855,4660.314743148202,2535.063199369128,117.45383522727272,0.2292654365301132,Lavadora
-22.29117944103875,1632.737254614374,27.68882834187481,3208.4972266531317,1351.5705502505978,135.99917763157896,0.09079406410455704,Cena
8.501900922632606,705.2413392450391,20.405607715971016,813.3405574789732,1634.0241502940241,123.046875,0.22697900235652926,Lavadora
-25.607611442400927,1534.544197434618,26.752090995722092,2868.8621574100925,1271.382452033929,135.99917763157896,0.04181648418307304,Cena
-27.581211281055502,1987.265724483228,26.228424996387158,3598.742817394141,1395.936067990118,143.5546875,0.035158693790435784,Cena
-27.809726706453734,1745.7788421136115,26.308359922086183,3279.167100946201,1339.7313525896627,107.666015625,0.035465918481349945,Cena
4.943817904826845,1702.975192384853,17.922086715808273,4641.779201711137,2532.035396531129,117.45383522727272,0.22979584336280826,Lavadora
-1.544876555326912,3344.8945969060264,18.05890081557086,6787.905126160093,2811.508171522244,123.046875,0.12193971127271652,Aspiradora
-7.991612433061682,3252.568756331063,18.000003559331308,6551.7893072070765,2751.3637636117664,123.046875,0.03272135183215141,Aspiradora
-0.2957312637417478,3195.5065610951624,18.76183872377683,6633.275744090777,2808.908938102245,123.046875,0.19368934631347656,Aspiradora
3.5797903397373814,741.10356314551,18.612894409320454,1205.0849790639502,1270.209913074937,117.45383522727272,0.17821624875068665,Lavadora
-23.940001626837176,1584.9322380297313,26.705616204560336,3008.103542814675,1316.413257668541,117.45383522727272,0.05967091023921967,Cena
-28.42477182194783,1884.0813451860395,26.73329809947232,3500.3695530017408,1396.5440137076196,107.666015625,0.019126016646623608,Cena
4.866927361482942,880.9627266861978,17.112105159328696,1746.2128747643565,1488.6519960983792,117.45383522727272,0.12865746021270752,Lavadora
4.905135663321404,885.9819346440256,17.062919237355405,1777.888166600203,1489.398324847066,117.45383522727272,0.13140231370925906,Lavadora
-0.4968862408754338,3172.6534329905885,18.80707539768715,6634.000178998695,2813.6042059046254,129.19921875,0.20699824392795566,Aspiradora
-27.033431036784798,1879.0199438632435,26.917203141157923,3423.7043553328017,1385.1889872335064,117.45383522727272,0.040441226214170456,Cena
8.552253324224447,691.2782558953661,20.36514599200989,795.3046263232309,1610.3391291683222,123.046875,0.2328251302242279,Lavadora
8.501370338225206,711.020537744552,20.29530714548724,819.3109003407773,1645.074838907929,123.046875,0.22511056065559387,Lavadora
-24.58289574138879,1751.77858139455,27.90967276668468,3268.625324010296,1363.4360260730632,103.359375,0.05250606685876846,Cena
-0.4216212684058985,3179.399368797763,18.845404656356845,6628.904154129205,2805.522689936959,123.046875,0.202466294169426,Aspiradora
-29.10362895464292,1684.028632706363,27.608334802866807,3141.3745853574537,1329.6700120410096,103.359375,0.020541002973914143,Cena
4.923577978504678,1704.5981722051902,17.966201304571005,4643.827603864559,2531.766259823324,117.45383522727272,0.228772446513176,Lavadora
4.94164684215784,1698.5917949495786,17.954695931012033,4632.261625851943,2528.7309064882884,117.45383522727272,0.22998856008052826,Lavadora
3.5589518115056946,729.6959065976451,18.81676273690748,1185.6001780923725,1273.0460123348191,117.45383522727272,0.1842723935842514,Lavadora
4.7261823915139125,883.7594332028481,16.884846282944938,1779.461938986369,1497.1200743373615,117.45383522727272,0.12710341811180115,Lavadora
-0.5208815956779415,3206.3796565416637,18.6421373831532,6652.685603520156,2810.0679504899354,123.046875,0.1905330866575241,Aspiradora
-9.819054012874929,2723.692335615289,18.384482363789864,5684.465858831208,2618.8148807362218,123.046875,0.07438036799430847,Aspiradora
4.935977390184182,1700.3899082820478,17.947700582264353,4628.989178509281,2527.7360737022354,117.45383522727272,0.2300759106874466,Lavadora
-27.249886701671944,1795.7726614921282,27.274606992913213,3344.4411842009863,1361.13481175876,117.45383522727272,0.03486479073762894,Cena
-6.846089238422527,3335.281744845255,17.960847844141753,6722.80590650377,2791.13790720031,123.046875,0.039908189326524734,Aspiradora
-0.9364388625220303,3332.842114643509,17.946068765273793,6755.005789135006,2799.996693567052,123.046875,0.13159243762493136,Aspiradora
8.501220397550991,679.9888944519681,20.320266553184734,780.9158502211427,1597.5859195924315,123.046875,0.2335901260375977,Lavadora
3.2908298581144897,759.7341630356427,19.157904290733622,1224.1451112964035,1312.0600420495387,123.046875,0.18023794889450076,Lavadora
8.503069648659633,677.779730536523,20.338402464252308,780.4662009679524,1592.9276958342614,123.046875,0.2331284135580063,Lavadora
5.085114593497003,870.5779581175058,17.042507881646458,1732.4735920279875,1483.6378946451473,117.45383522727272,0.13521568477153778,Lavadora
-25.654838049002016,1859.5414866863473,28.30340468270501,3393.35303074246,1367.543615591412,117.45383522727272,0.04352416470646858,Cena
-0.6210527117850658,3189.163650136165,18.590306499225218,6601.4505691705335,2796.609064478365,123.046875,0.18792426586151126,Aspiradora
-24.446427332724124,1825.2307068683042,26.264158144724828,3415.186000036253,1392.1786030525573,103.359375,0.0515342578291893,Cena
4.651908449899013,891.6264185923941,16.934906752368587,1775.5899593061195,1497.8214225017234,117.45383522727272,0.12359534204006195,Lavadora
4.96221608696751,1696.8598974143013,17.975333853861834,4631.262405289298,2530.3505917058387,117.45383522727272,0.23013590276241305,Lavadora
4.951226791004796,886.3625932109003,17.097557856463034,1780.6110426334105,1490.387716142566,117.45383522727272,0.13128219544887546,Lavadora
