mfcc,scem,scom,srom,sbwm,tempo,rmse,momento_aux
-2.639677464451532,2600.3881425589116,25.860965362286407,5104.543224786108,2417.1328053402913,123.046875,0.090243861079216,Afeitadora
-10.607092196266445,4524.717849978144,23.2672072492783,8104.528100529293,2851.5873378861866,123.046875,0.010058433748781681,Afeitadora
-9.237229989556562,4486.8289388940075,24.694024877073204,8002.707525195766,2883.9970125048912,129.19921875,0.014457506127655506,Afeitadora
-2.316825805841612,2608.6680869835905,25.553853343559023,5176.112397585557,2469.9881320647146,123.046875,0.08563336730003357,Afeitadora
-10.71955315697287,4596.359748170519,23.366422080540286,8213.193336716937,2890.053954054452,117.45383522727273,0.010930716060101986,Afeitadora
-9.220719644548467,4590.9371520278955,23.48529149740774,8208.821746755366,2943.119153223976,129.19921875,0.01384556945413351,Afeitadora
-4.738412077555558,2640.1505754242116,25.29829314007195,4933.951294228538,2317.3356972313636,123.046875,0.09243500232696533,Afeitadora
-9.92629806159592,4637.030473350524,23.3579107373213,8226.607872770446,2907.546688594562,123.046875,0.012961870059370995,Afeitadora
-2.078164323067123,2554.664455191121,25.25850903628595,5146.260683276537,2467.2875963604033,123.046875,0.08919317275285721,Afeitadora
-8.565753073162876,4188.503547318935,24.791421871797642,7802.014075188515,2898.2385162999312,117.45383522727273,0.015087936073541641,Afeitadora
-4.480700427432057,2610.322442157864,25.186701489217135,5178.660410020301,2442.365656388689,123.046875,0.07695355266332626,Afeitadora
-9.804029565219233,4249.815796389309,23.589479040742972,7892.443536107889,2866.8443611298326,123.046875,0.011125555261969566,Afeitadora
-3.439840853200735,2594.454181534715,25.666067673323322,4921.061348970417,2421.099423460402,123.046875,0.08189444988965988,Afeitadora
-2.331192136410446,2640.6791683973997,25.707262176479936,5191.800160419083,2439.834188640821,129.19921875,0.08525988459587097,Afeitadora
-5.24638184180988,2624.181965064627,24.76231649849233,5031.924870395882,2359.102122146358,123.046875,0.08743877708911896,Afeitadora
-9.213551681351106,4496.811812521046,24.646895975819508,8014.02369806772,2891.19190000611,123.046875,0.014394941739737988,Afeitadora
-3.7652040335224255,2645.5604288679456,25.421896988820087,5147.384806409513,2449.1882165884444,129.19921875,0.07983170449733734,Afeitadora
-8.95247656797538,4453.935959835955,24.48794275526791,8002.932349822361,2910.8839779902173,123.046875,0.01576770842075348,Afeitadora
-10.58738721275363,4437.789634671254,23.40995354384162,8022.442131308005,2845.5987664621043,117.45383522727273,0.009933467954397202,Afeitadora
-3.1952986116254136,2560.0673582799664,25.02954882559263,4814.394553908062,2397.0031024622554,123.046875,0.08841925114393234,Afeitadora
-3.071101791863083,2626.193402289937,25.919597059850396,5062.026389845562,2406.7936333830457,129.19921875,0.09121445566415787,Afeitadora
-1.7782746036043797,2619.9693304417005,25.463263277734224,5145.910956079611,2444.7399074064133,123.046875,0.08476460725069046,Afeitadora
-10.870903192737734,4595.535989343856,23.311821046387433,8202.92634543576,2880.932948151614,112.34714673913044,0.01077291276305914,Afeitadora
-2.6544192297630476,2598.2186297002363,25.876837352549703,5096.024869489559,2417.534126451533,123.046875,0.09031619876623154,Afeitadora
-11.21215628234405,4479.663629307671,23.366219487090135,8073.527282573231,2860.6867536654718,112.34714673913044,0.011520111002027988,Afeitadora
-10.458687986386733,4485.964882738324,23.2668007895513,8051.344586082511,2862.328278177689,103.359375,0.01307747233659029,Afeitadora
-10.400272446111464,4647.224124262174,23.297187209745907,8259.20744362674,2896.7907313171722,107.666015625,0.012411319650709629,Afeitadora
-3.197831658852401,2539.403984594911,25.1668070540488,4765.632590450986,2384.279652745236,123.046875,0.08849535882472992,Afeitadora
-10.144170898751494,4618.7942072872,23.32475579852034,8219.713250888197,2882.6657095258156,123.046875,0.01047080010175705,Afeitadora
-4.510116704856526,2715.0162058795518,25.361266591057674,5360.593493963892,2469.622019089042,129.19921875,0.07468117028474808,Afeitadora
-3.4893319430159564,2685.0505395977675,25.44181216805341,5213.433285600348,2509.1555684007394,123.046875,0.07467015832662582,Afeitadora
-1.724574884713236,2492.841613018593,25.35431989648409,4918.5632975638055,2429.578108619656,123.046875,0.08933151513338089,Afeitadora
-10.692729355170009,4590.534776561688,23.41238215415876,8193.133983921838,2884.4949276407133,112.34714673913044,0.01096415426582098,Afeitadora
-8.712273161299336,4470.724243445801,24.30161580607142,8014.373425264646,2926.3364717079653,129.19921875,0.01559460535645485,Afeitadora
-3.3733061498499834,2523.192199545501,25.6729354714673,4757.963572632686,2385.087204081267,123.046875,0.08948677033185959,Afeitadora
-3.3114564704676,2567.082767248359,25.782258606185337,4884.04022712442,2410.0018329037252,123.046875,0.08354336023330688,Afeitadora
-2.8462586942073136,2607.8962468196914,25.911540219970735,5083.584573484629,2413.8691990666002,123.046875,0.08917795121669769,Afeitadora
-3.4437613852342013,2613.6588547647993,25.30794031089892,4985.011464979699,2428.682686012355,123.046875,0.08714818209409714,Afeitadora
-2.814124886322857,2607.9237095478265,26.044527325375856,5072.74303037993,2427.5767805004284,129.19921875,0.09107141196727753,Afeitadora
-8.586454568464013,4139.9602338024515,24.615017040314488,7772.287263449826,2893.8236033505577,129.19921875,0.014546000398695469,Afeitadora
-3.4591680612957556,2645.238805111422,25.55167065721579,5074.666529963022,2455.689212167744,123.046875,0.08727242052555084,Afeitadora
-9.011911568965576,4163.33212634108,24.207768566360265,7813.630014229263,2886.456700714455,112.34714673913044,0.013549166731536388,Afeitadora
-10.660925881551027,4460.088972176703,23.32317269873279,8026.5639161289155,2859.776796550496,103.359375,0.012976691126823425,Afeitadora
-2.9276212294135293,2606.3817700756945,26.011016118255537,5067.971752193301,2412.691203009041,123.046875,0.08969693630933762,Afeitadora
-4.268969032249719,2643.8280630431086,25.521799114270014,5026.504098843532,2354.843946488871,123.046875,0.09181028604507446,Afeitadora
-10.553990690608039,4622.064772661137,23.28248317715815,8205.624240954901,2865.535067269319,123.046875,0.010033836588263512,Afeitadora
-10.915872645826399,4569.9983144067555,23.24706051630518,8194.682775793939,2882.6508604312958,112.34714673913044,0.010672093369066715,Afeitadora
-9.654642563505927,4394.504965957138,24.901313438371275,7927.391275286398,2879.41357634013,123.046875,0.014588156715035439,Afeitadora
-3.3766277921571763,2618.3940564280597,25.266623854992336,5028.552500996955,2432.0279262059917,123.046875,0.08404137194156647,Afeitadora
-3.2702957616465826,2619.246559394843,25.517022693350192,5002.822571508846,2451.946953651431,123.046875,0.0781627744436264,Afeitadora
-1.9181293644387318,2570.9384607397906,25.560985992333617,5136.568243818881,2474.1262229725226,123.046875,0.08873787522315979,Afeitadora
-10.998544199634372,4467.570444357213,23.445461322244867,8069.030790041328,2867.6482455375217,107.666015625,0.011725259944796562,Afeitadora
-1.9666863544024913,2539.0661816080856,25.327154640909487,5082.135703668793,2466.2538657541113,123.046875,0.0922948569059372,Afeitadora
-8.856175514182803,4157.894673790631,24.41691174581328,7801.489484393126,2892.0614939737316,117.45383522727273,0.01401023380458355,Afeitadora
-10.861673222348982,4551.132536643398,23.326711680702033,8163.731918866009,2874.610871169066,112.34714673913044,0.010778584517538548,Afeitadora
-3.7330545412060245,2666.269411741998,25.388498097692803,5119.056903458527,2487.5458423157497,129.19921875,0.07443422079086304,Afeitadora
-9.499414439329682,4628.750437615204,23.34226891305921,8222.311224351073,2917.9281189643743,117.45383522727273,0.013439294882118702,Afeitadora
-11.088898518378803,4420.705320680134,23.431109010616186,8011.475685632976,2859.2102146644374,107.666015625,0.012609736062586308,Afeitadora
-10.051518449611036,4638.036601392918,23.303357375138514,8253.561847447796,2894.0946735468942,123.046875,0.010602404363453388,Afeitadora
-8.755253475201282,4228.930929749878,24.861219019276216,7828.818166781468,2896.3550492013414,123.046875,0.01504776906222105,Afeitadora
-2.404302633654671,2605.0579029118107,26.042845338289204,5171.391080427059,2456.7801391081885,123.046875,0.08929400891065598,Afeitadora
-8.678934440323486,4150.206136403713,24.639971415062327,7792.971129096578,2894.3716813102483,123.046875,0.014363842085003853,Afeitadora
-3.073105523485762,2611.1921366611637,25.92796824257703,5081.06154156395,2472.578004623017,123.046875,0.0848744586110115,Afeitadora
-10.610273564368065,4550.828718464246,23.252979887546932,8124.312667669664,2856.221495679292,123.046875,0.01003812812268734,Afeitadora
-2.179182140894398,2455.037190096244,20.159595763076414,4733.7158203125,2367.166285138194,120.0,0.05369936302304268,Afeitadora
-2.2053994599258373,2589.6023357121185,25.592696635885556,5159.450394703451,2468.520392534936,117.45383522727273,0.08680234849452972,Afeitadora
-10.556085009486397,4662.674168743915,23.25044096342062,8263.32922844765,2890.939150645641,107.666015625,0.012237451039254665,Afeitadora
-3.778234002746082,2642.7595543643783,25.31014547437621,5102.319959034223,2449.5057206953024,123.046875,0.07776712626218796,Afeitadora
-10.98346943195844,4548.080122951911,23.301874453634156,8154.564070203742,2871.820294737632,112.34714673913044,0.01072318572551012,Afeitadora
-3.3520787197001636,2576.702232313998,25.236023338276993,4874.147943554234,2404.4278256605976,123.046875,0.08804958313703537,Afeitadora
-9.757790093978262,4234.325367052154,23.689810387173736,7880.327986785818,2871.4188053443954,123.046875,0.011464142240583897,Afeitadora
-9.14457087626145,4517.666227875277,23.957151588928287,8091.138544989849,2922.7319275134714,129.19921875,0.014555464498698711,Afeitadora
-9.164709443856626,4599.20627661964,23.353162778850745,8204.699961934455,2938.316456276824,123.046875,0.013823485001921654,Afeitadora
-10.40941942465851,4621.075403684286,23.2712083879804,8215.116836300029,2873.293750958087,123.046875,0.010151858441531658,Afeitadora
-2.3169706145036884,2636.442884726191,25.90247342833897,5263.044586535673,2477.3100197448885,129.19921875,0.08661103993654251,Afeitadora
-3.5837287830409714,2654.7565306174924,25.450081562623723,5111.762593351218,2459.0141739359137,123.046875,0.08641582727432251,Afeitadora
-9.234614079072962,4369.440591797316,18.812398177615094,7967.28515625,2929.3582969251806,120.0,0.00915262009948492,Afeitadora
-3.966228757824152,2676.6183544122287,25.20468958956339,5185.804837043213,2443.390632868885,123.046875,0.08065199106931686,Afeitadora
-9.423653468375848,4458.710029585642,24.85454657338751,7980.150120994054,2874.09059696776,117.45383522727273,0.014264593832194805,Afeitadora
-3.128975601888879,2570.9870593950536,25.8984846717009,4949.114466266677,2433.768147580046,123.046875,0.08849522471427917,Afeitadora
-8.83619436971011,4488.072142010918,24.123682320178105,8039.703666527697,2922.4107415532712,129.19921875,0.015300843864679337,Afeitadora
-3.589449020220481,2598.0567293077816,25.79161238531272,4923.459478320766,2427.997861824422,123.046875,0.08128716796636581,Afeitadora
-9.405190736682352,4180.002256012972,23.936821458959646,7835.3131004386605,2878.6257157906516,129.19921875,0.012599237263202667,Afeitadora
-10.496903114518378,4448.644812440108,23.346090135368808,8031.709902026537,2846.673444216653,123.046875,0.01013492513448,Afeitadora
-11.10075530813695,4442.839179418569,23.40386568060026,8013.449146244199,2851.0341413304973,103.359375,0.012441533617675304,Afeitadora
-3.2462541833499388,2610.510323596804,25.875149238844852,5013.089562790024,2454.3661972496284,123.046875,0.08314872533082962,Afeitadora
-8.66478091190071,4201.262798327754,24.698035364392315,7809.158502211427,2896.8469238766056,123.046875,0.015071798115968704,Afeitadora
-10.626435910314148,4605.598947367168,23.311779921703003,8200.852962768271,2882.4082807817385,123.046875,0.011060060001909733,Afeitadora
-8.757878838436588,4445.232332797157,24.267383717018003,7993.489715505365,2915.887909189927,123.046875,0.015861429274082184,Afeitadora
-1.992905238010252,2542.015845511223,25.178498480875604,5133.99525087007,2469.9267286129425,123.046875,0.09095144271850586,Afeitadora
-9.316811305203071,4593.125042203292,23.550793287919127,8214.966953215633,2939.915316651144,129.19921875,0.013664809055626392,Afeitadora
-2.936393054558808,2611.8957847439974,25.889768422324728,5093.976467336137,2473.1180368312585,123.046875,0.08614475280046463,Afeitadora
-8.57540217518405,4174.099360914917,24.77364335313795,7796.843108776827,2898.1695672120677,117.45383522727273,0.014942580834031105,Afeitadora
-3.5566267801005678,2683.0757974368075,25.468423627204164,5188.602654618619,2482.0021763057503,123.046875,0.08621633052825928,Afeitadora
-11.127339758823062,4505.933293864318,23.41524696115905,8110.998053672419,2869.56846160655,112.34714673913044,0.010835018940269947,Afeitadora
-3.7462330429086674,2631.8252840934424,25.540177294525822,5231.5441582982885,2470.64535649609,123.046875,0.08033295720815659,Afeitadora
-3.103556022581833,2532.5590617460966,25.710078581051082,4776.299269957221,2396.7724197810217,123.046875,0.09111159294843674,Afeitadora
-10.395722828212651,4410.84523389895,23.496356713156466,8008.103316234049,2850.8985217120908,123.046875,0.010158749297261238,Afeitadora
-1.9341410415618625,2513.1412455232094,25.17690726657844,5061.376896479844,2470.486890315737,129.19921875,0.08995284140110016,Afeitadora
-4.832972275305957,2713.954386337807,25.44253261834679,5365.889362945911,2490.4027370315266,123.046875,0.0690426230430603,Afeitadora
-1.9075672718250927,2522.929822777766,25.360855412764025,5026.204332674739,2454.5050185195164,123.046875,0.09182236343622208,Afeitadora
-2.445636452658935,2630.1057771439973,25.89146871899127,5234.7166835846865,2469.7808081399794,123.046875,0.08691363036632538,Afeitadora
-10.067719130136883,4627.946818223901,23.30150673405302,8251.53842580844,2906.0417973052213,123.046875,0.01116165705025196,Afeitadora
-1.9290513032894203,2502.3187236918143,25.208714548453802,5009.36746619417,2462.255930563874,123.046875,0.08994998037815094,Afeitadora
-10.671083547263432,4493.161252323048,23.225979129733435,8069.955069061775,2846.8256726317695,123.046875,0.010012107901275158,Afeitadora
-11.097471457399795,4430.4569934663805,23.33446877674947,8010.826192267256,2854.529061976426,107.666015625,0.012546720914542675,Afeitadora
-9.24858823887106,4158.88889078761,23.96615446914599,7817.252188768852,2881.523903501568,123.046875,0.01305338740348816,Afeitadora
-3.3244824248842026,2594.869930016174,25.675077982105602,4924.7834455662705,2427.261378146701,123.046875,0.08878174424171448,Afeitadora
-9.20696232440493,4171.771072073673,24.023634994614262,7818.3263508736945,2881.003479389516,123.046875,0.013213693164288998,Afeitadora
-4.274613362375846,2584.4041450727,25.298436492175608,4684.795646933005,2324.841189461372,123.046875,0.09381555020809174,Afeitadora
-3.628724387532575,2610.9275155674354,25.20355167714041,5205.989092408643,2460.918757355931,123.046875,0.08621694892644882,Afeitadora
-10.114413563036173,4651.185320637527,23.301730005413678,8255.085658805829,2906.7327636281584,117.45383522727273,0.012695073150098324,Afeitadora
-3.767073918387409,2666.5048534675097,25.395072702069683,5102.644705717083,2482.4924572105033,123.046875,0.07477327436208725,Afeitadora
-10.097315132394804,4659.104005541611,23.26665598336821,8249.889711880076,2897.4749435805998,107.666015625,0.012629696168005466,Afeitadora
-4.399624598349157,2621.7220415789543,24.937409116374155,5148.43398800029,2410.7280682372025,123.046875,0.0875961109995842,Afeitadora
-3.5807133275949843,2637.078426930879,25.331149613708792,5103.244238054669,2498.831490039184,123.046875,0.07591084390878677,Afeitadora
-3.7251528151682876,2695.518907076332,25.456190722696793,5254.801016893852,2521.0451575725688,123.046875,0.07506418973207474,Afeitadora
-8.428742040982828,4151.61227496865,24.79174714808846,7779.406709958672,2897.303927014114,123.046875,0.015007729642093182,Afeitadora
-10.478991532615893,4577.264030028998,23.295956409255886,8163.8568214363395,2863.8009399462776,123.046875,0.010120835155248642,Afeitadora
-9.338972759235523,4475.524810154489,24.7312393094151,7989.59275531105,2878.244942189418,123.046875,0.014266980811953545,Afeitadora
-9.634177282878403,4186.866024536051,23.847620855326472,7843.556670080481,2874.892667092998,129.19921875,0.012080338783562183,Afeitadora
-3.1900295313187734,2534.544387601894,25.713875388144825,4769.254764990575,2393.5629052025706,129.19921875,0.09059463441371918,Afeitadora
-9.67859072903525,4635.628633771055,23.362142484327762,8227.082502537703,2913.5784881550658,112.34714673913044,0.013197438791394234,Afeitadora
-10.938882264012332,4457.940391936082,23.34230580879998,8029.286792162123,2854.820922670125,103.359375,0.012604414485394955,Afeitadora
-10.035243194563348,4638.866660562843,23.379551832546316,8245.643024488834,2889.2698269153157,123.046875,0.010580511763691902,Afeitadora
-8.467927213478573,4153.989256930746,24.747509823143606,7782.304449590342,2896.31615615769,123.046875,0.014802567660808563,Afeitadora
-3.1727334456324945,2547.528767532234,25.77557248161637,4875.421949771607,2414.427903616479,129.19921875,0.0880698710680008,Afeitadora
-5.2160104685074575,2632.419925300981,25.172321778308845,4772.851959016096,2300.7914829399274,129.19921875,0.09311573207378387,Afeitadora
-2.981064785371205,2621.5794807287552,25.82194596358792,5128.024908008266,2414.1380800020856,129.19921875,0.08855058252811432,Afeitadora
-9.347460340980986,4422.603544522734,24.911968499385647,7951.74727650087,2875.0058600482967,123.046875,0.014450245536863804,Afeitadora
-10.613402139782897,4620.089658798065,23.285745241305875,8225.333866553074,2884.78147731045,117.45383522727273,0.011014777235686779,Afeitadora
-9.163875156480374,4613.2000228842235,23.476932120614507,8226.38304814385,2940.6902839911695,129.19921875,0.013589130714535713,Afeitadora
-8.983825117071508,4488.55023023839,24.00944948667138,8060.387532174449,2922.454014795117,129.19921875,0.01479359157383442,Afeitadora
-3.9562722547372458,2658.3379420625492,25.37408487220115,5106.991315164588,2453.3434902383883,129.19921875,0.07552474737167358,Afeitadora
-9.944639864324072,4639.329266531602,23.38449179246331,8269.19964925319,2906.752932271204,117.45383522727273,0.011054703034460545,Afeitadora
-3.4320805862069026,2513.6813538587066,25.835949575149826,4757.48894286543,2380.2390761300976,129.19921875,0.08903523534536362,Afeitadora
-1.832767666286252,2493.5376550108285,25.16618344851568,4965.3018393815255,2454.97531448443,123.046875,0.08930517733097076,Afeitadora
-1.7520626680342575,2493.4920380303515,25.040465893023878,4944.068402425319,2444.5902490261597,129.19921875,0.08980413526296616,Afeitadora
-3.0851303243342523,2594.734358538126,25.91766295308268,5040.4182451783645,2460.235052907077,129.19921875,0.08771426975727081,Afeitadora
-8.894287391741956,4495.513783216607,23.986377815333693,8062.236090215342,2925.148859613964,123.046875,0.01501776184886694,Afeitadora
-3.224012685138225,2596.2793813810476,25.603018158293654,4947.840460049304,2435.074256259195,123.046875,0.08141255378723145,Afeitadora
-3.6211788741914535,2665.237580578636,25.590027921132688,5114.960099151682,2483.902194883737,129.19921875,0.07654160261154175,Afeitadora
-3.209514937448302,2551.2338490728225,25.033659806987785,4789.563922926334,2393.900922206921,129.19921875,0.08773954212665558,Afeitadora
-8.687782976789553,4458.534265352877,24.23163710064246,8005.705186883701,2923.4210948264235,129.19921875,0.015673553571105003,Afeitadora
-9.209483927480802,4605.955878535389,23.444005484588782,8210.845168394722,2926.896939813702,123.046875,0.013872790150344372,Afeitadora
-1.3660347141967408,2510.8575661063264,25.202977980618876,4955.1597506706785,2450.0401308721994,123.046875,0.08680304884910583,Afeitadora
-1.8187213059705079,2528.2704969107963,25.385801220808165,5073.0927575768565,2466.923515167473,123.046875,0.0935625433921814,Afeitadora
-3.5590257050021825,2643.452950996393,25.26247249001262,5102.170075949826,2495.825893819676,123.046875,0.07496087998151779,Afeitadora
-9.664318679096437,4204.460035028147,23.810940517619425,7849.17728574536,2872.0927926028744,123.046875,0.011813463643193245,Afeitadora
-3.686547073625942,2653.3870564908157,25.356863161818584,5136.917971015806,2505.948937025592,123.046875,0.07563579827547073,Afeitadora
-3.149637311528025,2525.965617330882,25.697235399937718,4765.807454049449,2388.4842834924725,123.046875,0.09021983295679092,Afeitadora
-9.210020765977566,4494.859988817659,24.577444742452418,8015.722373024217,2896.1730783885687,123.046875,0.014484841376543045,Afeitadora
-4.315991664410458,2656.0811558424966,25.532744126690865,5096.024869489559,2370.868534421995,123.046875,0.09082229435443878,Afeitadora
-10.761213569184022,4590.59385227341,23.33051919999692,8204.699961934455,2883.32940015926,117.45383522727273,0.010750262066721916,Afeitadora
-9.856995596667506,4642.118726467115,23.337084257891846,8275.544699825987,2908.4592706384965,117.45383522727273,0.011106094345450401,Afeitadora
-10.305417819016878,4626.290392038024,23.138995631302834,8221.786633555685,2893.7197827085824,107.666015625,0.012580412440001965,Afeitadora
-8.735228014797338,4455.840006210443,24.28733440647566,7993.389793449101,2917.434271720348,129.19921875,0.015747621655464172,Afeitadora
-1.321926721957933,2539.10455034652,25.118461965098657,4986.660178908062,2444.2389359696012,129.19921875,0.08575669676065445,Afeitadora
-9.284670365461883,4638.911039081375,23.37090557754175,8239.972447795824,2930.4918997615937,123.046875,0.013252521865069866,Afeitadora
-8.82210156983126,4479.811365492428,24.14578681839274,8021.617774343823,2922.2933632580643,129.19921875,0.015435214154422283,Afeitadora
-3.3913948916197145,2517.2901430177953,25.686719191335055,4761.186058947216,2381.8308518812296,129.19921875,0.08870123326778412,Afeitadora
-5.643363622010767,2621.192866415286,25.242128594526417,4662.837775068881,2295.346896125066,123.046875,0.09153784811496735,Afeitadora
-9.842965848300725,4636.0418655391495,23.27776893272996,8266.801519902841,2909.6409190408745,123.046875,0.011159748770296574,Afeitadora
-1.9516623253253707,2516.7990694914474,25.14158070398407,5070.74458925464,2473.643083638529,123.046875,0.08990775048732758,Afeitadora
